Ship Date,Ship Mode,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Sales,Year,Month,Day,Sales_log
05/03/2015,Standard Class,Consumer,United States,El Paso,Texas,Central,FUR-CH-10001270,Furniture,Chairs,362.25,2015,3,1,5.895091302450393
05/03/2015,Standard Class,Consumer,United States,El Paso,Texas,Central,FUR-FU-10001095,Furniture,Furnishings,63.552,2015,3,1,4.167471100546205
05/03/2015,Standard Class,Consumer,United States,El Paso,Texas,Central,OFF-ST-10001469,Office Supplies,Storage,129.552,2015,3,1,4.871771614828633
24/11/2016,Standard Class,Consumer,United States,New York City,New York,East,OFF-BI-10003196,Office Supplies,Binders,5.984,2016,11,19,1.943621818537301
24/11/2016,Standard Class,Consumer,United States,New York City,New York,East,TEC-PH-10002200,Technology,Phones,500.6405000000001,2016,11,19,6.2178837276860754
06/04/2015,Standard Class,Corporate,United States,Revere,Massachusetts,East,OFF-ST-10000636,Office Supplies,Storage,66.96,2015,4,1,4.2189192968037315
06/04/2015,Standard Class,Corporate,United States,Revere,Massachusetts,East,OFF-BI-10000145,Office Supplies,Binders,6.24,2015,4,1,1.979621206397625
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,435.168,2018,10,5,6.078027490232841
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,14.9,2018,10,5,2.766319109226186
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,15.8,2018,10,5,2.8213788864092133
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,72.9,2018,10,5,4.302712827954156
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,FUR-TA-10004086,Furniture,Tables,206.352,2018,10,5,5.334417832172759
10/10/2018,Standard Class,Corporate,United States,Chico,California,West,TEC-PH-10000702,Technology,Phones,7.992,2018,10,5,2.196335293151335
23/11/2018,Second Class,Corporate,United States,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,81.36,2018,11,18,4.411099882159589
23/11/2018,Second Class,Corporate,United States,Miramar,Florida,South,OFF-BI-10001636,Office Supplies,Binders,20.232,2018,11,18,3.0555094775898515
23/11/2018,Second Class,Corporate,United States,Miramar,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,389.056,2018,11,18,5.9662903185592615
23/11/2018,Second Class,Corporate,United States,Miramar,Florida,South,OFF-PA-10004609,Office Supplies,Paper,20.736,2018,11,18,3.0789698721240466
23/11/2018,Second Class,Corporate,United States,Miramar,Florida,South,OFF-PA-10003309,Office Supplies,Paper,41.472,2018,11,18,3.7488450352813705
30/03/2016,Standard Class,Corporate,United States,Los Angeles,California,West,OFF-PA-10000380,Office Supplies,Paper,33.36,2016,3,23,3.536893097116055
12/10/2017,First Class,Corporate,United States,Denver,Colorado,West,FUR-BO-10001567,Furniture,Bookcases,90.882,2017,10,10,4.520505145106845
12/10/2017,First Class,Corporate,United States,Denver,Colorado,West,TEC-PH-10002583,Technology,Phones,15.992,2017,10,10,2.8327426450595286
12/10/2017,First Class,Corporate,United States,Denver,Colorado,West,FUR-CH-10004853,Furniture,Chairs,120.784,2017,10,10,4.802248983756953
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-PH-10003580,Technology,Phones,500.6405000000001,2016,8,16,6.2178837276860754
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,TEC-AC-10004227,Technology,Accessories,31.176,2016,8,16,3.471220833030296
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002787,Office Supplies,Paper,10.368,2016,8,16,2.4308023907947995
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003981,Office Supplies,Binders,2.724,2016,8,16,1.3147983594148207
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001488,Furniture,Furnishings,254.352,2016,8,16,5.5426429854499
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003727,Office Supplies,Binders,3.762,2016,8,16,1.5606677480646711
20/08/2016,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000130,Office Supplies,Paper,10.272,2016,8,16,2.422321774596379
05/06/2015,Standard Class,Consumer,United States,Jackson,Mississippi,South,TEC-PH-10002680,Technology,Phones,500.6405000000001,2015,5,31,6.2178837276860754
05/06/2015,Standard Class,Consumer,United States,Jackson,Mississippi,South,TEC-PH-10002538,Technology,Phones,113.73,2015,5,31,4.7425815418110515
31/08/2016,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-BI-10001249,Office Supplies,Binders,5.104,2016,8,27,1.8089442939821558
07/01/2015,Standard Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10000174,Office Supplies,Paper,16.448,2015,1,3,2.859225028899328
13/09/2015,First Class,Consumer,United States,Clifton,New Jersey,East,OFF-AP-10004532,Office Supplies,Appliances,81.92,2015,9,10,4.417876287567579
13/09/2015,First Class,Consumer,United States,Clifton,New Jersey,East,FUR-FU-10001986,Furniture,Furnishings,254.9,2015,9,10,5.544786743165743
25/01/2018,Second Class,Corporate,United States,Chicago,Illinois,Central,OFF-FA-10002975,Office Supplies,Fasteners,15.12,2018,1,22,2.780060737078482
25/01/2018,Second Class,Corporate,United States,Chicago,Illinois,Central,OFF-AR-10003481,Office Supplies,Art,7.872,2018,1,22,2.182900250048066
24/04/2017,First Class,Consumer,United States,Seattle,Washington,West,OFF-BI-10004967,Office Supplies,Binders,8.32,2017,4,21,2.2321626286975
23/07/2017,Second Class,Consumer,United States,Long Beach,New York,East,TEC-PH-10003589,Technology,Phones,89.95,2017,7,20,4.5103099049641315
29/08/2017,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-LA-10002945,Office Supplies,Labels,25.2,2017,8,23,3.265759410767051
29/08/2017,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-LA-10003537,Office Supplies,Labels,37.59,2017,8,23,3.6529931755495273
29/08/2017,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,OFF-ST-10002406,Office Supplies,Storage,14.97,2017,8,23,2.770711962226921
29/08/2017,Standard Class,Home Office,United States,Sheboygan,Wisconsin,Central,TEC-AC-10003433,Technology,Accessories,1.98,2017,8,23,1.091923300517313
17/06/2017,First Class,Consumer,United States,Boca Raton,Florida,South,OFF-BI-10002082,Office Supplies,Binders,39.936,2017,6,14,3.7120098715027905
17/06/2017,First Class,Consumer,United States,Boca Raton,Florida,South,TEC-AC-10000521,Technology,Accessories,18.464,2017,6,14,2.9685666054812216
23/11/2016,Second Class,Consumer,United States,Aurora,Colorado,West,OFF-BI-10001982,Office Supplies,Binders,4.896,2016,11,20,1.7742741548870353
23/11/2016,Second Class,Consumer,United States,Aurora,Colorado,West,FUR-BO-10002268,Furniture,Bookcases,145.764,2016,11,20,4.988825854498598
23/11/2016,Second Class,Consumer,United States,Aurora,Colorado,West,OFF-BI-10001758,Office Supplies,Binders,9.612,2016,11,20,2.3619854362754933
05/11/2018,First Class,Home Office,United States,San Diego,California,West,TEC-AC-10004469,Technology,Accessories,199.75,2018,11,3,5.302060352826871
05/11/2018,First Class,Home Office,United States,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,500.6405000000001,2018,11,3,6.2178837276860754
07/05/2015,First Class,Corporate,United States,Seattle,Washington,West,FUR-FU-10001852,Furniture,Furnishings,12.18,2015,5,4,2.578700529074361
07/05/2015,First Class,Corporate,United States,Seattle,Washington,West,OFF-AP-10000696,Office Supplies,Appliances,57.68,2015,5,4,4.072098953274781
12/11/2016,Standard Class,Consumer,United States,Dubuque,Iowa,Central,TEC-PH-10003885,Technology,Phones,263.96,2016,11,8,5.579578871196895
15/12/2016,First Class,Consumer,United States,Los Angeles,California,West,TEC-AC-10002926,Technology,Accessories,299.94,2016,12,12,5.706910909330732
15/12/2016,First Class,Consumer,United States,Los Angeles,California,West,OFF-SU-10001225,Office Supplies,Supplies,25.76,2016,12,12,3.286908235260028
03/12/2015,First Class,Consumer,United States,Lowell,Massachusetts,East,TEC-PH-10004434,Technology,Phones,271.9,2015,12,1,5.609105427714293
03/12/2015,First Class,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10003878,Furniture,Furnishings,45.84,2015,12,1,3.8467375387295166
03/12/2015,First Class,Consumer,United States,Lowell,Massachusetts,East,FUR-FU-10002268,Furniture,Furnishings,9.82,2015,12,1,2.3813962734183356
11/10/2017,Standard Class,Consumer,United States,Marysville,Washington,West,OFF-FA-10001883,Office Supplies,Fasteners,93.36,2017,10,7,4.547117254539474
24/11/2016,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-ST-10002756,Office Supplies,Storage,500.6405000000001,2016,11,17,6.2178837276860754
24/11/2016,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,OFF-PA-10000474,Office Supplies,Paper,106.32,2016,11,17,4.675815025557423
24/11/2016,Standard Class,Consumer,United States,Oklahoma City,Oklahoma,Central,FUR-CH-10002073,Furniture,Chairs,500.6405000000001,2016,11,17,6.2178837276860754
20/03/2015,Second Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10003641,Office Supplies,Paper,126.624,2015,3,17,4.849088440998696
23/06/2016,First Class,Consumer,United States,Aurora,Colorado,West,TEC-PH-10002070,Technology,Phones,125.944,2016,6,20,4.84374604433192
25/05/2018,Same Day,Consumer,United States,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,500.6405000000001,2018,5,25,6.2178837276860754
25/05/2018,Same Day,Consumer,United States,New York City,New York,East,TEC-AC-10002167,Technology,Accessories,120.0,2018,5,25,4.795790545596741
25/05/2018,Same Day,Consumer,United States,New York City,New York,East,OFF-FA-10000936,Office Supplies,Fasteners,3.29,2018,5,25,1.4562867329399256
25/05/2018,Same Day,Consumer,United States,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,18.84,2018,5,25,2.987700101856727
11/09/2015,First Class,Home Office,United States,Lancaster,Ohio,East,FUR-FU-10002501,Furniture,Furnishings,60.672,2015,9,9,4.1218300191569615
11/09/2015,First Class,Home Office,United States,Lancaster,Ohio,East,OFF-AR-10000634,Office Supplies,Art,30.816,2015,9,9,3.4599693079053893
19/10/2018,Second Class,Corporate,United States,Modesto,California,West,TEC-PH-10001700,Technology,Phones,52.792,2018,10,17,3.985124757226205
05/11/2018,First Class,Consumer,United States,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,83.9,2018,11,2,4.441474093317302
05/11/2018,First Class,Consumer,United States,Saint Louis,Missouri,Central,OFF-PA-10001838,Office Supplies,Paper,11.76,2018,11,2,2.546315277916644
25/07/2015,Standard Class,Corporate,United States,Dallas,Texas,Central,OFF-AP-10000124,Office Supplies,Appliances,4.992,2015,7,21,1.7904252462149184
25/07/2015,Standard Class,Corporate,United States,Dallas,Texas,Central,OFF-EN-10003567,Office Supplies,Envelopes,87.92,2015,7,21,4.487737089095996
25/07/2015,Standard Class,Corporate,United States,Dallas,Texas,Central,FUR-CH-10004997,Furniture,Chairs,500.6405000000001,2015,7,21,6.2178837276860754
25/07/2015,Standard Class,Corporate,United States,Dallas,Texas,Central,OFF-BI-10000494,Office Supplies,Binders,1.044,2015,7,21,0.714908672341458
15/09/2016,Second Class,Corporate,United States,New York City,New York,East,FUR-FU-10000277,Furniture,Furnishings,210.68,2016,9,11,5.355075700366646
15/09/2016,Second Class,Corporate,United States,New York City,New York,East,OFF-ST-10003641,Office Supplies,Storage,78.8,2016,9,11,4.379523504455763
15/09/2016,Second Class,Corporate,United States,New York City,New York,East,TEC-AC-10001998,Technology,Accessories,19.99,2016,9,11,3.0440461338325413
15/09/2016,Second Class,Corporate,United States,New York City,New York,East,OFF-ST-10001932,Office Supplies,Storage,500.6405000000001,2016,9,11,6.2178837276860754
25/10/2017,Standard Class,Consumer,United States,San Antonio,Texas,Central,TEC-AC-10002323,Technology,Accessories,106.08,2017,10,21,4.673576218652152
11/01/2017,Standard Class,Consumer,United States,Amarillo,Texas,Central,FUR-FU-10004270,Furniture,Furnishings,23.076,2017,1,7,3.1812154936855244
11/01/2017,Standard Class,Consumer,United States,Amarillo,Texas,Central,OFF-PA-10004621,Office Supplies,Paper,25.92,2017,1,7,3.2928695047765273
28/06/2016,First Class,Consumer,United States,Houston,Texas,Central,OFF-PA-10001019,Office Supplies,Paper,47.952,2016,6,25,3.8908402261602393
28/06/2016,First Class,Consumer,United States,Houston,Texas,Central,OFF-BI-10000201,Office Supplies,Binders,0.984,2016,6,25,0.6851150088626811
28/06/2016,First Class,Consumer,United States,Houston,Texas,Central,FUR-FU-10004587,Furniture,Furnishings,75.384,2016,6,25,4.33577325015642
28/06/2016,First Class,Consumer,United States,Houston,Texas,Central,OFF-LA-10001613,Office Supplies,Labels,4.608,2016,6,25,1.724194149732289
22/09/2016,First Class,Consumer,United States,Lawrence,Massachusetts,East,OFF-BI-10001308,Office Supplies,Binders,37.68,2016,9,20,3.6553226705850936
14/07/2018,Standard Class,Corporate,United States,Columbus,Georgia,South,OFF-AP-10003278,Office Supplies,Appliances,41.91,2018,7,10,3.7591048990034333
02/07/2018,Second Class,Consumer,United States,Los Angeles,California,West,FUR-BO-10003966,Furniture,Bookcases,435.999,2018,6,30,6.079930906763453
25/08/2018,Second Class,Corporate,United States,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,388.704,2018,8,21,5.965387476597862
25/08/2018,Second Class,Corporate,United States,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Storage,500.6405000000001,2018,8,21,6.2178837276860754
25/08/2018,Second Class,Corporate,United States,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,33.18,2018,8,21,3.5316406776874447
15/03/2018,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,TEC-AC-10001772,Technology,Accessories,63.88,2018,3,11,4.1725394098071575
15/03/2018,Standard Class,Home Office,United States,Cambridge,Massachusetts,East,FUR-FU-10001379,Furniture,Furnishings,26.72,2018,3,11,3.3221541743217022
17/09/2018,Second Class,Consumer,United States,Salt Lake City,Utah,West,OFF-BI-10002794,Office Supplies,Binders,295.056,2018,9,15,5.690548625619232
24/09/2017,Standard Class,Consumer,United States,New York City,New York,East,OFF-AP-10001005,Office Supplies,Appliances,393.25,2017,9,20,5.976985225843148
17/12/2017,Second Class,Consumer,United States,Cuyahoga Falls,Ohio,East,OFF-BI-10000201,Office Supplies,Binders,2.214,2017,12,15,1.1675162673153208
06/11/2018,Second Class,Consumer,United States,Wilmington,North Carolina,South,OFF-PA-10003673,Office Supplies,Paper,16.272,2018,11,3,2.8490866932125063
07/07/2017,Standard Class,Corporate,United States,New York City,New York,East,OFF-AP-10000938,Office Supplies,Appliances,500.6405000000001,2017,7,3,6.2178837276860754
30/09/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10003274,Office Supplies,Binders,5.97,2015,9,26,1.9416152247724325
30/09/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10001095,Furniture,Furnishings,21.184,2015,9,26,3.099371308313477
30/09/2015,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AP-10001492,Office Supplies,Appliances,41.376,2015,9,26,3.7465821642422257
17/07/2015,Second Class,Corporate,United States,New York City,New York,East,OFF-AR-10004999,Office Supplies,Art,17.94,2015,7,14,2.9412760877579323
05/10/2018,Standard Class,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,2.655,2018,9,28,1.2960960932017418
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-ST-10001490,Office Supplies,Storage,500.6405000000001,2016,8,28,6.2178837276860754
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-BO-10004695,Furniture,Bookcases,307.666,2016,8,28,5.732259786148523
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-ST-10000736,Office Supplies,Storage,500.6405000000001,2016,8,28,6.2178837276860754
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-BI-10001617,Office Supplies,Binders,41.36,2016,8,28,3.7462045207332055
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,TEC-PH-10003589,Technology,Phones,43.176,2016,8,28,3.7881816551877985
04/09/2016,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10003981,Furniture,Furnishings,4.16,2016,8,28,1.6409365794934714
26/09/2016,Standard Class,Corporate,United States,Long Beach,New York,East,OFF-PA-10001970,Office Supplies,Paper,61.4,2016,9,20,4.133565275375382
26/09/2016,Standard Class,Corporate,United States,Long Beach,New York,East,OFF-BI-10002437,Office Supplies,Binders,24.448,2016,9,20,3.236637154446843
09/11/2017,First Class,Consumer,United States,Rochester,New York,East,TEC-PH-10000586,Technology,Phones,263.96,2017,11,7,5.579578871196895
09/11/2017,First Class,Consumer,United States,Rochester,New York,East,TEC-PH-10003811,Technology,Phones,359.97,2017,11,7,5.888794852386603
